Em,IDSessao,Pedido,IP,Pageviews
06/05/2017 16:45:00,2092685416,,"66.249.64.218",0
06/05/2017 16:42:00,2092684275,,"186.235.93.196",2
06/05/2017 16:36:00,2092681443,,"66.249.64.210",0
06/05/2017 16:35:00,2092681269,,"201.43.212.4",41
06/05/2017 16:32:00,2092679705,,"66.249.64.218",0
06/05/2017 16:30:00,2092679174,,"157.55.39.253",0
06/05/2017 16:25:00,2092677217,,"54.236.1.11",0
06/05/2017 16:25:00,2092676982,,"199.30.24.190",0
06/05/2017 16:20:00,2092675227,,"109.90.201.250",1
06/05/2017 16:16:00,2092673659,,"177.27.73.5",1
06/05/2017 16:13:00,2092672023,,"40.77.177.145",0
06/05/2017 16:12:00,2092671626,,"66.249.64.210",0
06/05/2017 16:10:00,2092671065,,"66.249.64.210",0
06/05/2017 16:01:00,2092667245,,"186.219.20.218",1
06/05/2017 15:53:00,2092663349,,"177.32.209.243",9
06/05/2017 15:49:00,2092662026,,"66.249.64.210",0
06/05/2017 15:47:00,2092661061,,"66.249.64.210",0
06/05/2017 15:43:00,2092659606,,"66.249.64.210",0
06/05/2017 15:42:00,2092659172,,"157.55.39.122",0
06/05/2017 15:36:00,2092656921,,"54.236.1.13",0
06/05/2017 15:36:00,2092656899,,"201.62.51.254",2
06/05/2017 15:35:00,2092656239,,"157.55.39.122",0
06/05/2017 15:35:00,2092656138,,"66.249.64.210",0
06/05/2017 15:35:00,2092656132,,"66.249.64.214",0
06/05/2017 15:33:00,2092655554,,"65.55.210.66",0
06/05/2017 15:26:00,2092652399,,"66.249.64.210",0
06/05/2017 15:24:00,2092651661,,"201.15.38.136",4
06/05/2017 15:23:00,2092651294,,"179.179.23.148",9
06/05/2017 15:18:00,2092649477,,"186.240.175.20",23
06/05/2017 15:18:00,2092649457,,"189.103.125.191",2
06/05/2017 15:17:00,2092648899,,"24.93.31.60",1
06/05/2017 15:17:00,2092648820,,"66.249.64.214",0
06/05/2017 15:16:00,2092648529,,"131.253.25.165",0
06/05/2017 15:11:00,2092646280,,"66.249.64.214",0
06/05/2017 15:08:00,2092645165,,"199.30.24.173",0
06/05/2017 15:05:00,2092644187,,"201.78.63.199",2
06/05/2017 15:03:00,2092643435,,"201.6.131.75",20
06/05/2017 15:01:00,2092642665,,"186.237.159.228",1
06/05/2017 14:59:00,2092641637,,"66.249.64.210",0
06/05/2017 14:55:00,2092640015,16332,"186.240.175.20",31
06/05/2017 14:50:00,2092637269,,"66.249.64.210",0
06/05/2017 14:49:00,2092636814,,"54.236.1.13",0
06/05/2017 14:49:00,2092636807,,"88.236.152.79",1
06/05/2017 14:41:00,2092632946,,"191.214.20.163",5
06/05/2017 14:40:00,2092632567,,"66.249.88.8",0
06/05/2017 14:39:00,2092632152,,"177.79.47.212",8
06/05/2017 14:33:00,2092629729,,"66.249.64.218",0
06/05/2017 14:31:00,2092628983,,"65.55.210.66",0
06/05/2017 14:29:00,2092628090,,"66.249.64.214",0
06/05/2017 14:22:00,2092625288,,"179.104.140.91",12
06/05/2017 14:19:00,2092624410,,"189.228.135.215",1
06/05/2017 14:19:00,2092624323,,"189.228.135.215",1
06/05/2017 14:17:00,2092623769,,"157.55.39.253",0
06/05/2017 14:16:00,2092623292,,"186.225.196.181",20
06/05/2017 14:13:00,2092622124,,"179.199.170.62",1
06/05/2017 14:06:00,2092619160,,"157.55.39.75",0
06/05/2017 14:02:00,2092617195,,"157.55.39.253",0
06/05/2017 14:01:00,2092616737,,"189.79.187.111",1
06/05/2017 14:00:00,2092616668,,"66.249.64.214",0
06/05/2017 13:56:00,2092614852,,"66.249.64.218",0
06/05/2017 13:56:00,2092614613,,"65.55.210.115",0
06/05/2017 13:55:00,2092614227,,"66.102.7.198",2
06/05/2017 13:54:00,2092613692,,"201.89.7.12",1
06/05/2017 13:51:00,2092612195,,"191.216.48.98",0
06/05/2017 13:50:00,2092611958,,"54.236.1.13",0
06/05/2017 13:50:00,2092611945,,"107.77.196.125",6
06/05/2017 13:49:00,2092611619,,"66.249.64.214",0
06/05/2017 13:41:00,2092608311,16331,"191.216.48.98",9
06/05/2017 13:40:00,2092607910,,"66.220.156.150",1
06/05/2017 13:31:00,2092604176,,"54.236.1.13",0
06/05/2017 13:29:00,2092603262,,"179.110.170.244",2
06/05/2017 13:27:00,2092602403,,"66.249.64.210",0
06/05/2017 13:26:00,2092602195,,"200.140.154.130",4
06/05/2017 13:22:00,2092600608,,"186.234.253.55",6
06/05/2017 13:15:00,2092597659,,"66.249.64.210",0
06/05/2017 13:13:00,2092597087,,"66.249.64.214",0
06/05/2017 13:12:00,2092596393,,"66.249.64.210",0
06/05/2017 13:11:00,2092595930,,"66.220.156.148",1
06/05/2017 13:07:00,2092594191,,"66.249.64.218",0
06/05/2017 13:06:00,2092593878,,"66.249.64.218",0
06/05/2017 13:05:00,2092593448,,"66.249.64.214",0
06/05/2017 13:04:00,2092593009,,"157.55.39.74",0
06/05/2017 13:03:00,2092592778,,"54.236.1.13",0
06/05/2017 13:02:00,2092592078,,"54.236.1.11",0
06/05/2017 13:02:00,2092592048,,"186.77.137.153",1
06/05/2017 13:02:00,2092592008,,"201.92.8.38",20
06/05/2017 12:59:00,2092591028,,"66.249.64.210",0
06/05/2017 12:55:00,2092589184,,"177.180.170.209",67
06/05/2017 12:54:00,2092588920,,"65.55.210.115",0
06/05/2017 12:53:00,2092588583,,"186.224.7.51",3
06/05/2017 12:53:00,2092588571,,"186.224.7.51",0
06/05/2017 12:50:00,2092587210,,"173.252.102.118",1
06/05/2017 12:48:00,2092586310,,"177.190.188.2",31
06/05/2017 12:40:00,2092583430,,"157.55.39.122",0
06/05/2017 12:36:00,2092581352,,"187.66.193.99",1
06/05/2017 12:30:00,2092578801,,"177.79.27.237",2
06/05/2017 12:29:00,2092578440,,"66.249.64.214",0
06/05/2017 12:26:00,2092577218,,"157.55.39.75",0
06/05/2017 12:23:00,2092576059,,"66.249.64.218",0
06/05/2017 12:20:00,2092575160,,"170.80.151.12",4
06/05/2017 12:20:00,2092574751,,"138.59.223.190",1
06/05/2017 12:20:00,2092574732,,"54.236.1.13",0
06/05/2017 12:20:00,2092574731,,"176.50.220.0",1
06/05/2017 12:15:00,2092573155,,"157.55.39.253",0
06/05/2017 12:15:00,2092573140,,"157.55.39.253",0
06/05/2017 12:15:00,2092572912,,"177.125.125.57",1
06/05/2017 12:00:00,2092566720,,"66.249.64.214",0
06/05/2017 11:54:00,2092564190,,"199.30.24.222",0
06/05/2017 11:49:00,2092562151,,"157.55.39.122",0
06/05/2017 11:49:00,2092562139,,"157.55.39.75",0
06/05/2017 11:49:00,2092561881,,"66.249.64.214",0
06/05/2017 11:43:00,2092559536,,"157.55.39.74",0
06/05/2017 11:33:00,2092555236,,"157.55.39.74",0
06/05/2017 11:30:00,2092553486,,"177.32.182.4",1
06/05/2017 11:26:00,2092551893,,"189.122.99.153",1
06/05/2017 11:24:00,2092551212,,"54.236.1.11",0
06/05/2017 11:24:00,2092551206,,"179.181.12.101",1
06/05/2017 11:20:00,2092549161,,"66.249.64.218",0
06/05/2017 11:19:00,2092548912,,"66.249.64.210",0
06/05/2017 11:19:00,2092548817,,"66.249.64.214",0
06/05/2017 11:17:00,2092548060,,"201.67.133.209",3
06/05/2017 11:17:00,2092547781,,"66.249.64.210",0
06/05/2017 11:15:00,2092547208,,"138.117.92.1",1
06/05/2017 11:14:00,2092546400,,"66.249.64.214",0
06/05/2017 11:11:00,2092545359,,"177.8.50.30",9
06/05/2017 11:07:00,2092543769,,"66.249.64.214",0
06/05/2017 11:02:00,2092541512,,"157.55.39.253",0
06/05/2017 11:00:00,2092540897,,"191.54.81.182",7
06/05/2017 10:55:00,2092538193,,"66.249.64.214",0
06/05/2017 10:54:00,2092538038,,"189.59.138.216",2
06/05/2017 10:53:00,2092537546,,"66.249.64.210",0
06/05/2017 10:53:00,2092537490,,"66.249.64.210",0
06/05/2017 10:53:00,2092537455,,"66.249.64.214",0
06/05/2017 10:53:00,2092537345,,"199.30.24.222",0
06/05/2017 10:50:00,2092536347,,"199.30.24.75",0
06/05/2017 10:49:00,2092536002,,"54.236.1.11",0
06/05/2017 10:48:00,2092535392,,"54.236.1.13",0
06/05/2017 10:45:00,2092533911,,"187.33.130.238",12
06/05/2017 10:44:00,2092533482,,"66.249.64.214",0
06/05/2017 10:43:00,2092533211,,"157.55.39.253",0
06/05/2017 10:43:00,2092533206,,"177.87.185.225",51
06/05/2017 10:40:00,2092532154,,"157.55.39.75",0
06/05/2017 10:39:00,2092531594,,"66.249.64.210",0
06/05/2017 10:39:00,2092531593,,"179.189.57.96",15
06/05/2017 10:37:00,2092530676,,"66.249.64.214",0
06/05/2017 10:35:00,2092529924,,"66.249.64.210",0
06/05/2017 10:31:00,2092528290,,"186.237.159.228",1
06/05/2017 10:31:00,2092528230,,"186.237.159.228",1
06/05/2017 10:31:00,2092528177,,"186.237.159.228",1
06/05/2017 10:30:00,2092528141,,"186.237.159.228",1
06/05/2017 10:30:00,2092528139,,"186.237.159.228",1
06/05/2017 10:27:00,2092526278,,"186.212.53.115",10
06/05/2017 10:21:00,2092523557,,"189.28.180.250",5
06/05/2017 10:20:00,2092523381,,"157.55.39.74",0
06/05/2017 10:20:00,2092523212,,"157.55.39.74",0
06/05/2017 10:16:00,2092521985,,"187.36.140.132",5
06/05/2017 10:09:00,2092518967,,"186.234.253.55",4
06/05/2017 10:08:00,2092518564,,"179.218.228.32",3
06/05/2017 10:05:00,2092517304,,"54.236.1.11",0
06/05/2017 10:05:00,2092517298,,"179.216.132.99",1
06/05/2017 09:59:00,2092515098,,"66.249.64.218",0
06/05/2017 09:53:00,2092512481,,"66.249.64.210",0
06/05/2017 09:48:00,2092510599,,"199.30.24.75",0
06/05/2017 09:47:00,2092510133,,"177.206.69.95",14
06/05/2017 09:41:00,2092508008,,"179.233.100.19",40
06/05/2017 09:36:00,2092506013,,"189.86.173.41",3
06/05/2017 09:30:00,2092503641,,"186.208.250.226",21
06/05/2017 09:29:00,2092503381,,"187.20.168.118",1
06/05/2017 09:24:00,2092501463,,"66.249.64.210",0
06/05/2017 09:23:00,2092500938,,"201.6.135.76",3
06/05/2017 09:23:00,2092500921,,"186.211.57.2",3
06/05/2017 09:18:00,2092499161,,"143.0.41.57",1
06/05/2017 09:18:00,2092499142,,"201.23.219.150",1
06/05/2017 09:09:00,2092495676,,"66.249.64.218",0
06/05/2017 09:07:00,2092494815,,"199.30.25.54",0
06/05/2017 09:00:00,2092492596,,"177.180.170.209",25
06/05/2017 08:55:00,2092490485,,"66.249.64.210",0
06/05/2017 08:50:00,2092489006,,"191.242.210.254",14
06/05/2017 08:48:00,2092488002,,"201.25.245.138",2
06/05/2017 08:46:00,2092487233,,"66.249.64.214",0
06/05/2017 08:45:00,2092487067,,"191.223.103.18",3
06/05/2017 08:44:00,2092486618,,"66.249.64.218",0
06/05/2017 08:31:00,2092481950,,"200.77.178.45",7
06/05/2017 08:30:00,2092481765,,"157.55.39.74",0
06/05/2017 08:26:00,2092480460,,"54.236.1.13",0
06/05/2017 08:26:00,2092480438,,"177.134.247.85",0
06/05/2017 08:24:00,2092479641,,"66.249.64.210",0
06/05/2017 08:17:00,2092477611,,"66.249.64.210",0
06/05/2017 08:13:00,2092476148,,"170.82.63.226",3
06/05/2017 08:02:00,2092472632,,"66.249.64.214",0
06/05/2017 08:01:00,2092472134,,"66.249.64.210",0
06/05/2017 08:00:00,2092472062,,"66.249.64.218",0
06/05/2017 07:57:00,2092470983,,"66.249.64.214",0
06/05/2017 07:56:00,2092470511,,"157.55.39.74",0
06/05/2017 07:53:00,2092469639,,"66.249.64.214",0
06/05/2017 07:43:00,2092466497,,"191.254.9.153",1
06/05/2017 07:37:00,2092464766,,"201.47.24.234",6
06/05/2017 07:34:00,2092463885,,"157.55.39.75",0
06/05/2017 07:18:00,2092458253,,"66.249.64.218",0
06/05/2017 07:17:00,2092458019,,"66.249.64.218",0
06/05/2017 07:11:00,2092456385,,"66.249.64.210",0
06/05/2017 07:09:00,2092455991,,"66.249.64.210",0
06/05/2017 07:09:00,2092455947,,"66.249.64.210",0
06/05/2017 07:09:00,2092455931,,"66.249.64.210",0
06/05/2017 06:56:00,2092452515,,"66.249.64.210",0
06/05/2017 06:53:00,2092451908,,"66.249.64.214",0
06/05/2017 06:44:00,2092449462,,"66.249.64.210",0
06/05/2017 06:40:00,2092448674,,"157.55.39.253",0
06/05/2017 06:30:00,2092446087,,"187.60.175.4",1
06/05/2017 06:25:00,2092444619,,"66.249.64.218",0
06/05/2017 06:22:00,2092444058,,"66.249.64.214",0
06/05/2017 06:21:00,2092443789,,"54.236.1.13",0
06/05/2017 06:19:00,2092443434,,"66.249.64.218",0
06/05/2017 06:16:00,2092442652,,"66.249.64.210",0
06/05/2017 05:52:00,2092436837,,"66.249.64.210",0
06/05/2017 05:52:00,2092436705,,"199.30.24.16",0
06/05/2017 05:52:00,2092436685,,"199.30.24.16",0
06/05/2017 05:48:00,2092435889,,"66.249.64.210",0
06/05/2017 05:45:00,2092435235,,"66.249.64.218",0
06/05/2017 05:42:00,2092434637,,"66.249.64.218",0
06/05/2017 05:41:00,2092434371,,"66.249.64.214",0
06/05/2017 05:36:00,2092433198,,"54.236.1.11",0
06/05/2017 05:29:00,2092431651,,"66.249.64.210",0
06/05/2017 05:17:00,2092428439,,"66.249.64.214",0
06/05/2017 05:11:00,2092427139,,"66.249.64.214",0
06/05/2017 05:10:00,2092426811,,"157.55.39.74",0
06/05/2017 05:04:00,2092425467,,"157.55.39.75",0
06/05/2017 05:01:00,2092424864,,"186.237.159.228",1
06/05/2017 04:55:00,2092423254,,"181.114.109.70",0
06/05/2017 04:54:00,2092423245,,"54.236.1.11",0
06/05/2017 04:24:00,2092416549,,"66.249.64.214",0
06/05/2017 04:24:00,2092416510,,"88.250.53.101",0
06/05/2017 04:20:00,2092415541,,"66.249.64.218",0
06/05/2017 04:20:00,2092415478,,"157.55.39.253",0
06/05/2017 04:18:00,2092415220,,"186.81.9.153",4
06/05/2017 04:10:00,2092413302,,"157.55.39.74",0
06/05/2017 03:58:00,2092410370,,"66.249.64.117",0
06/05/2017 03:55:00,2092409690,,"65.55.210.19",0
06/05/2017 03:41:00,2092406404,,"54.236.1.11",0
06/05/2017 03:41:00,2092406394,,"184.55.204.41",1
06/05/2017 03:27:00,2092403320,,"157.55.39.122",0
06/05/2017 03:20:00,2092401755,,"66.249.64.214",0
06/05/2017 03:04:00,2092397938,,"66.249.64.214",0
06/05/2017 03:04:00,2092397905,,"66.249.64.214",0
06/05/2017 03:04:00,2092397902,,"66.249.64.218",0
06/05/2017 02:57:00,2092396065,,"199.30.24.147",0
06/05/2017 02:57:00,2092396012,,"66.249.64.210",0
06/05/2017 02:55:00,2092395663,,"66.249.64.210",0
06/05/2017 02:32:00,2092389489,,"52.44.254.191",1
06/05/2017 02:32:00,2092389481,,"52.44.254.191",1
06/05/2017 02:31:00,2092389337,,"186.237.159.228",1
06/05/2017 02:31:00,2092389317,,"186.237.159.228",1
06/05/2017 02:31:00,2092389282,,"186.237.159.228",1
06/05/2017 02:31:00,2092389240,,"186.237.159.228",1
06/05/2017 02:31:00,2092389235,,"186.237.159.228",1
06/05/2017 02:28:00,2092388427,,"66.249.64.214",0
06/05/2017 02:26:00,2092388110,,"177.159.64.208",1
06/05/2017 02:26:00,2092388012,,"157.55.39.253",0
06/05/2017 02:22:00,2092387101,,"131.253.27.96",0
06/05/2017 02:20:00,2092386430,,"66.249.64.214",0
06/05/2017 02:18:00,2092386106,,"66.249.64.210",0
06/05/2017 02:18:00,2092385993,,"157.55.39.74",0
06/05/2017 02:10:00,2092384103,,"177.58.254.120",1
06/05/2017 02:02:00,2092381834,,"199.30.24.136",0
06/05/2017 01:57:00,2092380321,,"157.55.39.74",0
06/05/2017 01:56:00,2092379992,,"66.249.64.214",0
06/05/2017 01:52:00,2092378694,,"189.41.232.91",12
06/05/2017 01:49:00,2092377989,,"66.249.64.218",0
06/05/2017 01:46:00,2092377027,,"66.249.64.218",0
06/05/2017 01:45:00,2092377001,,"66.249.64.218",0
06/05/2017 01:31:00,2092373391,,"186.231.146.193",9
06/05/2017 01:25:00,2092371519,,"157.55.39.75",0
06/05/2017 01:23:00,2092371067,,"66.249.64.214",0
06/05/2017 01:00:00,2092363596,,"173.194.94.98",1
06/05/2017 01:00:00,2092363502,,"66.249.64.218",0
06/05/2017 00:54:00,2092361808,,"157.55.39.75",0
06/05/2017 00:51:00,2092360780,,"157.55.39.75",0
06/05/2017 00:51:00,2092360716,,"191.189.19.37",1
06/05/2017 00:50:00,2092360258,,"65.55.210.19",0
06/05/2017 00:38:00,2092355876,,"54.236.1.13",0
06/05/2017 00:38:00,2092355874,,"187.198.189.86",1
06/05/2017 00:27:00,2092352220,,"66.249.64.210",0
06/05/2017 00:25:00,2092351534,,"66.249.64.214",0
06/05/2017 00:18:00,2092349101,,"66.249.64.202",0
06/05/2017 00:18:00,2092349080,,"67.227.147.192",1
06/05/2017 00:16:00,2092348216,,"54.236.1.13",0
06/05/2017 00:16:00,2092348190,,"66.249.64.202",0
06/05/2017 00:15:00,2092347909,,"66.249.64.202",0
06/05/2017 00:13:00,2092347199,,"66.249.64.214",0
06/05/2017 00:09:00,2092345681,,"75.126.10.150",1
06/05/2017 00:09:00,2092345574,,"66.249.64.202",0
06/05/2017 00:08:00,2092345416,,"66.249.64.210",0
05/05/2017 23:57:00,2092341524,,"66.249.64.210",0
05/05/2017 23:50:00,2092338532,,"189.110.154.235",0
05/05/2017 23:48:00,2092337978,,"65.55.210.19",0
05/05/2017 23:46:00,2092336855,,"66.249.64.214",0
05/05/2017 23:41:00,2092335007,,"66.249.64.210",0
05/05/2017 23:40:00,2092334644,,"201.6.131.225",0
05/05/2017 23:38:00,2092333695,,"66.249.64.210",0
05/05/2017 23:35:00,2092332612,,"191.205.80.53",2
05/05/2017 23:33:00,2092332162,,"191.205.80.53",3
05/05/2017 23:30:00,2092331062,,"177.185.248.206",12
05/05/2017 23:27:00,2092329611,,"187.104.54.246",13
05/05/2017 23:24:00,2092328523,,"157.55.39.131",0
05/05/2017 23:17:00,2092325226,,"66.249.64.218",0
05/05/2017 23:15:00,2092324440,,"191.19.113.14",13
05/05/2017 23:15:00,2092324310,,"177.79.27.163",0
05/05/2017 23:14:00,2092324205,,"177.79.27.163",23
05/05/2017 23:11:00,2092322513,,"66.249.64.218",0
05/05/2017 23:11:00,2092322495,,"66.249.64.210",0
05/05/2017 23:06:00,2092320450,,"54.236.1.11",0
05/05/2017 23:05:00,2092319891,,"179.241.197.85",12
05/05/2017 23:03:00,2092319324,,"187.60.153.140",1
05/05/2017 22:41:00,2092309109,,"200.174.228.195",1
05/05/2017 22:38:00,2092307798,,"177.105.133.182",3
05/05/2017 22:31:00,2092301671,,"66.249.64.210",0
05/05/2017 22:26:00,2092299697,,"157.55.39.253",0
05/05/2017 22:23:00,2092298598,,"186.221.108.97",2
05/05/2017 22:22:00,2092298000,,"66.249.64.214",0
05/05/2017 22:21:00,2092297733,,"179.189.55.158",6
05/05/2017 22:20:00,2092297196,,"66.249.64.218",0
05/05/2017 22:18:00,2092296351,,"157.55.39.131",0
05/05/2017 22:16:00,2092295062,,"177.11.254.2",1
05/05/2017 22:14:00,2092294439,,"191.249.180.37",15
05/05/2017 22:13:00,2092294291,,"201.6.132.211",15
05/05/2017 22:10:00,2092292776,,"189.35.142.195",5
05/05/2017 22:09:00,2092292407,,"54.236.1.14",0
05/05/2017 22:07:00,2092291949,,"66.249.64.218",0
05/05/2017 22:04:00,2092290457,,"177.35.230.156",3
05/05/2017 22:03:00,2092289750,,"189.111.51.224",9
05/05/2017 21:45:00,2092282058,,"177.96.102.177",18
05/05/2017 21:44:00,2092281683,,"187.63.8.73",2
05/05/2017 21:44:00,2092281605,,"201.94.241.134",4
05/05/2017 21:43:00,2092280937,,"189.122.97.9",1
05/05/2017 21:42:00,2092280872,,"189.73.2.44",5
05/05/2017 21:40:00,2092279963,,"200.203.38.141",24
05/05/2017 21:40:00,2092279895,,"54.236.1.11",0
05/05/2017 21:39:00,2092279613,,"64.233.172.130",0
05/05/2017 21:39:00,2092279611,,"64.233.172.134",0
05/05/2017 21:39:00,2092279594,,"64.233.172.134",0
05/05/2017 21:39:00,2092279407,,"179.98.74.117",10
05/05/2017 21:39:00,2092279351,,"157.55.39.253",0
05/05/2017 21:37:00,2092278673,,"66.102.8.10",0
05/05/2017 21:37:00,2092278670,,"66.102.8.10",0
05/05/2017 21:36:00,2092278351,,"157.55.39.75",0
05/05/2017 21:32:00,2092276838,,"69.143.118.188",1
05/05/2017 21:29:00,2092275810,,"69.125.49.66",1
05/05/2017 21:28:00,2092274924,,"54.236.1.11",0
05/05/2017 21:28:00,2092274905,,"190.237.143.211",1
05/05/2017 21:24:00,2092273164,,"157.55.39.253",0
05/05/2017 21:22:00,2092272532,,"179.247.138.206",31
05/05/2017 21:21:00,2092271967,,"177.6.78.58",5
05/05/2017 21:15:00,2092269296,,"177.79.5.196",41
05/05/2017 21:11:00,2092267657,,"191.5.148.168",6
05/05/2017 20:58:00,2092261420,,"189.92.232.113",1
05/05/2017 20:54:00,2092259439,,"54.236.1.13",0
05/05/2017 20:53:00,2092259203,,"157.55.39.75",0
05/05/2017 20:53:00,2092259014,,"201.34.174.7",1
05/05/2017 20:50:00,2092258210,,"177.13.239.4",4
05/05/2017 20:50:00,2092258051,,"191.210.166.69",9
05/05/2017 20:48:00,2092257146,,"177.16.117.168",1
05/05/2017 20:45:00,2092255856,,"201.148.187.114",1
05/05/2017 20:39:00,2092252999,,"187.34.52.171",23
05/05/2017 20:35:00,2092251085,,"189.17.138.114",4
05/05/2017 20:34:00,2092250523,,"66.249.64.210",0
05/05/2017 20:34:00,2092250488,,"66.249.64.210",0
05/05/2017 20:33:00,2092250464,,"66.249.64.210",0
05/05/2017 20:32:00,2092249743,,"66.249.64.210",0
05/05/2017 20:31:00,2092249076,,"66.249.64.218",0
05/05/2017 20:29:00,2092248439,,"66.249.64.210",0
05/05/2017 20:29:00,2092248264,,"187.54.173.23",30
05/05/2017 20:29:00,2092248141,,"187.18.138.172",21
05/05/2017 20:28:00,2092247990,,"65.55.210.154",0
05/05/2017 20:28:00,2092247721,,"54.236.1.13",0
05/05/2017 20:27:00,2092247379,,"66.249.64.214",0
05/05/2017 20:26:00,2092246737,,"191.255.85.29",4
05/05/2017 20:22:00,2092245230,,"187.54.173.23",1
05/05/2017 20:16:00,2092242522,,"186.204.179.76",15
05/05/2017 20:16:00,2092242167,,"189.40.70.14",3
05/05/2017 20:10:00,2092239325,,"186.245.102.193",1
05/05/2017 20:10:00,2092239213,,"199.30.24.74",0
05/05/2017 20:08:00,2092238350,,"66.249.64.218",0
05/05/2017 20:05:00,2092237150,,"66.249.64.214",0
05/05/2017 20:04:00,2092236445,,"186.220.65.108",23
05/05/2017 20:02:00,2092235743,,"157.55.39.74",0
05/05/2017 20:02:00,2092235591,,"66.249.64.214",0
05/05/2017 20:02:00,2092235534,,"157.55.39.75",0
05/05/2017 20:02:00,2092235332,,"186.237.159.228",1
05/05/2017 20:01:00,2092235209,,"66.249.64.210",0
05/05/2017 19:58:00,2092233929,,"186.216.157.60",1
05/05/2017 19:57:00,2092233159,,"157.55.39.74",0
05/05/2017 19:57:00,2092233031,,"66.249.64.218",0
05/05/2017 19:56:00,2092232869,,"66.249.64.210",0
05/05/2017 19:55:00,2092232249,,"177.201.75.253",2
05/05/2017 19:54:00,2092231975,,"177.72.26.102",3
05/05/2017 19:53:00,2092231372,,"191.54.214.182",2
05/05/2017 19:52:00,2092231251,,"66.249.64.214",0
05/05/2017 19:51:00,2092230812,,"177.125.87.206",4
05/05/2017 19:49:00,2092230072,,"66.249.64.214",0
05/05/2017 19:48:00,2092229413,,"157.55.39.253",0
05/05/2017 19:44:00,2092227757,,"131.253.25.130",0
05/05/2017 19:44:00,2092227689,,"177.84.158.2",0
05/05/2017 19:31:00,2092221845,,"177.156.243.209",5
05/05/2017 19:25:00,2092219613,,"66.249.64.218",0
05/05/2017 19:23:00,2092218659,,"177.106.112.61",1
05/05/2017 19:19:00,2092216840,,"179.126.116.243",0
05/05/2017 19:18:00,2092216331,,"201.148.187.114",14
05/05/2017 19:16:00,2092215506,,"66.249.64.218",0
05/05/2017 19:14:00,2092214817,,"54.236.1.11",0
05/05/2017 19:14:00,2092214811,,"138.204.143.123",13
05/05/2017 19:14:00,2092214804,,"138.204.143.123",1
05/05/2017 19:14:00,2092214778,,"157.55.39.72",0
05/05/2017 19:13:00,2092214494,,"191.39.65.80",1
05/05/2017 19:09:00,2092212427,,"157.55.39.74",0
